id;left;kwic;right
"85";"Přestože/přestože/J,-------------";"nechovala/chovat/VpFS----R-NAI-- k/k/RR--3---------- Anglii/Anglie/NNFS3-----A---- žádnou/žádný/PWFS4---------- nenávist/nenávist/NNFS4-----A----";",/,/Z:------------- spíše/spíš/TT------------- naopak/naopak/TT------------- ,/,/Z:------------- přejmenovala/přejmenovat/VpFS----R-AAP-- ihned/ihned/Db------------- své/svůj/P8NS4---------1 hlavní/hlavní/AANS4----1A---- město/město/NNNS4-----A---- na/na/RR--4---------- Banjul/Banjul/NNIS4-----A---- ,/,/Z:------------- v/v/RR--6---------- překladu/překlad/NNIS6-----A---1 bambus/bambus/NNIS1-----A---- ././Z:-------------"
"86";"Na/na/RR--6---------- Adventistech/adventista/NNMP6-----A---- vystavěl/vystavět/VpMS----R-AAP-- temnou/temný/AAFS4----1A---- říši/říše/NNFS4-----A---- zabydlenou/zabydlený/AAFS4----1A---- extrémními/extrémní/AAMP7----1A---- environmentalisty/environmentalista/NNMP7-----A---- a/a/J^------------- šílenci/šílenec/NNMP7-----A---- ,/,/Z:------------- kteří/který/P4MP1----------";"chovají/chovat/VB-P---3P-AAI-- k/k/RR--3---------- lidstvu/lidstvo/NNNS3-----A---- nesmiřitelnou/nesmiřitelný/AAFS4----1A---- nenávist/nenávist/NNFS4-----A----";"././Z:------------- “/""/Z:-------------"
"87";"";"Chovali/chovat/VpMP----R-AAI-- k/k/RR--3---------- sobě/se/P6--3---------- srdečnou/srdečný/AAFS4----1A---- nenávist/nenávist/NNFS4-----A----";"././Z:------------- ""/""/Z:-------------"
"88";"Chrisannina/Chrisannina/X@------------- matka/matka/NNFS1-----A---- trpěla/trpět/VpFS----R-AAI-- duševní/duševní/AAFS7----1A---- chorobou/choroba/NNFS7-----A---- ,/,/Z:------------- kvůli/kvůli/RR--3---------- níž/jenž/P9FS3---------- se/se/P7--4---------- k/k/RR--3---------- dcerám/dcera/NNFP3-----A----";"chovala/chovat/VpFS----R-AAI-- krutě/krutě/Dg-------1A---- a/a/J^------------- dávala/dávat/VpFS----R-AAI-- jim/oni/PPMP3--3------- najevo/najevo/Db------------- nenávist/nenávist/NNFS4-----A----";"././Z:-------------"
"89";"Na/na/RR--4---------- to/ten/PDNS4---------- ,/,/Z:------------- jak/jak/Db------------- mladí/mladý/AAMP1----1A---- strašně/strašně/Dg-------1A---- mluví/mluvit/VB-P---3P-AAI-- ,/,/Z:------------- jak/jak/Db------------- se/se/P7--4----------";"chovají/chovat/VB-P---3P-AAI-- ,/,/Z:------------- na/na/RR--4---------- lhostejnost/lhostejnost/NNFS4-----A---- střední/střední/AAFS2----1A---- generace/generace/NNFS2-----A---- ,/,/Z:------------- na/na/RR--4---------- nenávist/nenávist/NNFS4-----A----";"starých/starý/AAMP2----1A---- ,/,/Z:------------- kteří/který/P4MP1---------- zlostně/zlostně/Dg-------1A---- tlukou/tlouci/VB-P---3P-AAI-2 berlemi/berle/NNFP7-----A---- do/do/RR--2---------- chodníku/chodník/NNIS2-----A---- ,/,/Z:------------- vzpomínajíce/vzpomínat/VeMP------A-I-- na/na/RR--4---------- staré/starý/AAIP4----1A---- časy/čas/NNIP4-----A---- komunistických/komunistický/AAFP2----1A---- protekcí/protekce/NNFP2-----A---- a/a/J^------------- funkcionářských/funkcionářský/AAIP2----1A---- výdobytků/výdobytek/NNIP2-----A---- ././Z:-------------"
"90";"Nyní/nyní/Db------------- k/k/RR--3---------- ní/on/P5FS3--3------- už/už/Db-------------";"nechoval/chovat/VpMS----R-NAI-- nenávist/nenávist/NNFS4-----A----";"a/a/J^------------- mohl/moci/VpMS----R-AAI-- o/o/RR--6---------- ní/on/P5FS6--3------- soudit/soudit/Vf--------A-I-- nestranněji/nestranně/Dg-------2A---- a/a/J^------------- spravedlivěji/spravedlivě/Dg-------2A---- ././Z:-------------"
"91";"Od/od/RR--2---------- tohoto/tento/PDIS2---------- vnuceného/vnucený/AAIS2----1A---- převratu/převrat/NNIS2-----A----";"choval/chovat/VpMS----R-AAI-- Farúk/Farúk/NNMS1-----A---- proti/proti/RR--3---------- Britům/Brit/NNMP3-----A---- hlubokou/hluboký/AAFS4----1A---- a/a/J^------------- často/často/Dg-------1A---- slepou/slepý/AAFS4----1A---- nenávist/nenávist/NNFS4-----A----";"././Z:-------------"
"92";"„/""/Z:------------- Nemám/mít/VB-S---1P-NAI-- žádné/žádný/PWMP4---------- nepřátele/nepřítel/NNMP4-----A---- a/a/J^------------- v/v/RR--6---------- sobě/se/P6--6----------";"nechovám/chovat/VB-S---1P-NAI-- nenávist/nenávist/NNFS4-----A----";",/,/Z:------------- “/""/Z:------------- prohlásil/prohlásit/VpMS----R-AAP-- Liou/Liou/NNMS1-----A---- před/před/RR--7---------- soudem/soud/NNIS7-----A---- ././Z:-------------"
"93";"Oswald/Osvald/NNMS1-----A----";"nechová/chovat/VB-S---3P-NAI-- k/k/RR--3---------- prezidentovi/prezident/NNMS3-----A---- nenávist/nenávist/NNFS4-----A----";"././Z:-------------"
"94";"";"Chová/chovat/VB-S---3P-AAI-- nesmiřitelnou/nesmiřitelný/AAFS4----1A---- nenávist/nenávist/NNFS4-----A----";"k/k/RR--3---------- boji/boj/NNIS3-----A---- ,/,/Z:------------- lovu/lov/NNIS3-----A---- a/a/J^------------- chvástavé/chvástavý/AAFS3----1A---- stránce/stránka/NNFS3-----A---- života/život/NNIS2-----A---- ,/,/Z:------------- kterou/který/P4FS4---------- v/v/RR--6---------- jeho/jeho/PSFP6-S3------- raných/raný/AAFP6----1A---- knihách/kniha/NNFP6-----A---- symbolizuje/symbolizovat/VB-S---3P-AAI-- nespoutaná/nespoutaný/AAFS1----1A---- propaganda/propaganda/NNFS1-----A---- proti/proti/RR--3---------- koním/kůň/NNMP3-----A---- ././Z:-------------"
"95";"Zorka/Zorka/NNFS1-----A---- se/se/P7--4---------- k/k/RR--3---------- sestře/sestra/NNFS3-----A----";"chovala/chovat/VpFS----R-AAI-- dobře/dobře/Dg-------1A---- a/a/J^------------- obětavě/obětavě/Dg-------1A---- ,/,/Z:------------- ale/ale/J^------------- jinak/jinak/Db------------- dávala/dávat/VpFS----R-AAI-- najevo/najevo/Db------------- nenávist/nenávist/NNFS4-----A----";"k/k/RR--3---------- lidem/člověk/NNMP3-----A---- ././Z:-------------"
"96";"Je/být/VB-S---3P-AAI-- těžké/těžký/AANS1----1A----";"nechovat/chovat/Vf--------N-I-- k/k/RR--3---------- nim/oni/P5IP3--3------- nenávist/nenávist/NNFS4-----A----";"?/?/Z:-------------"
"97";"Tato/tento/PDFS1---------- rodina/rodina/NNFS1-----A---- pochází/pocházet/VB-S---3P-AAI-- z/z/RR--2---------- královského/královský/AAIS2----1A---- rodu/rod/NNIS2-----A---- Bro/Bro/NNMS1-----A---- -/-/Z0------------- Waroch/Waroch/X@------------- a/a/J^------------- někteří/některý/PZMP1---------- lidé/člověk/NNMP1-----A---- se/se/P7--4---------- domnívají/domnívat/VB-P---3P-AAI-- ,/,/Z:------------- že/že/J,-------------";"chová/chovat/VB-S---3P-AAI-- nenávist/nenávist/NNFS4-----A----";"vůči/vůči/RR--3---------- dynastii/dynastie/NNFS3-----A---- Judicael/Judicael/X@------------- ,/,/Z:------------- z/z/RR--2---------- níž/jenž/P9FS2---------- pochází/pocházet/VB-S---3P-AAI-- Alain/Alain/NNMS1-----A---- Hir/Hir/X@------------- ././Z:-------------"
"98";"""/""/Z:------------- Odchod/odchod/NNIS1-----A---- některých/některý/PZMP2---------- politiků/politik/NNMP2-----A---- z/z/RR--2---------- Občanské/občanský/AAFS2----1A---- demokratické/demokratický/AAFS2----1A---- strany/strana/NNFS2-----A---- do/do/RR--2---------- Unie/unie/NNFS2-----A---- svobody/svoboda/NNFS2-----A---- ještě/ještě/Db------------- neznamená/znamenat/VB-S---3P-NAI-- ,/,/Z:------------- že/že/J,------------- ke/k/RV--3---------- svým/svůj/P8MP3---------- bývalým/bývalý/AAMP3----1A---- spolustraníkům/spolustraník/NNMP3-----A----";"chovají/chovat/VB-P---3P-AAI-- nenávist/nenávist/NNFS4-----A----";"a/a/J^------------- jsou/být/VB-P---3P-AAI-- motivováni/motivovat/VsMP------APB-- osobní/osobní/AAFS7----1A---- nevraživostí/nevraživost/NNFS7-----A---- ././Z:-------------"
"99";"Můžete/moci/VB-P---2P-AAI-- je/oni/PPFP4--3------- ve/v/RV--6---------- svém/svůj/P8NS6---------- vědomí/vědomí/NNNS6-----A----";"chovat/chovat/Vf--------A-I-- místo/místo/RR--2---------- démantu/démant/NNIS2-----A---- laskavosti/laskavost/NNFS2-----A---- ,/,/Z:------------- jako/jako/J,------------- záminky/záminka/NNFP4-----A---- pro/pro/RR--4---------- svou/svůj/P8FS4---------1 nejvzácnější/vzácný/AAFS4----3A---- nenávist/nenávist/NNFS4-----A----";"././Z:-------------"
"100";"Po/po/RR--4---------- celou/celý/AAFS4----1A---- dobu/doba/NNFS4-----A---- jsem/být/VB-S---1P-AAI-- cítil/cítit/VpMS----R-AAI-- ,/,/Z:------------- že/že/J,------------- ke/k/RV--3---------- mně/já/PP-S3--1-------";"nechová/chovat/VB-S---3P-NAI-- zvláštní/zvláštní/AAFS4----1A---- třídní/třídní/AAFS4----1A---- nenávist/nenávist/NNFS4-----A----";",/,/Z:------------- nevyžíval/vyžívat/VpMS----R-NAI-- se/se/P7--4---------- při/při/RR--6---------- prohrabování/prohrabování/NNNS6-----A---- mých/můj/PSFP2-S1------- věcí/věc/NNFP2-----A---- ,/,/Z:------------- choval/chovat/VpMS----R-AAI-- se/se/P7--4---------- pasivně/pasivně/Dg-------1A---- ././Z:-------------"
"101";"Možná/možná/TT------------- hledala/hledat/VpFS----R-AAI-- nějaký/nějaký/PZIS4---------- náznak/náznak/NNIS4-----A---- ,/,/Z:------------- jestli/jestli/J,------------- k/k/RR--3---------- ní/on/P5FS3--3------- snad/snad/TT-------------";"nechová/chovat/VB-S---3P-NAI-- příliš/příliš/Db------------- velkou/velký/AAFS4----1A---- nenávist/nenávist/NNFS4-----A----";"././Z:-------------"
"102";"Zdůraznily/zdůraznit/VpFP----R-AAP-- ,/,/Z:------------- že/že/J,------------- jejich/jejich/PSIS1-P3------- čin/čin/NNIS1-----A---- neměl/mít/VpIS----R-NAI-- náboženský/náboženský/AAIS4----1A---- podtext/podtext/NNIS4-----A---- a/a/J^------------- že/že/J,-------------";"nechovají/chovat/VB-P---3P-NAI-- k/k/RR--3---------- věřícím/věřící/NNMP3-----A---- ani/ani/J^------------- k/k/RR--3---------- Bohu/bůh/NNMS3-----A---- žádnou/žádný/PWFS4---------- nenávist/nenávist/NNFS4-----A----";"././Z:-------------"
"103";"Nakonec/nakonec/TT------------- velmi/velmi/Db------------- lituje/litovat/VB-S---3P-AAI-- zákazu/zákaz/NNIS2-----A---- „/""/Z:------------- jakékoli/jakýkoli/PZFS2---------- kritiky/kritika/NNFS2-----A---- a/a/J^------------- vší/všechen/PLFS2---------- obezřetnosti/obezřetnost/NNFS2-----A---- [/[/Z:------------- vůči/vůči/RR--3---------- islámu/islám/NNIS3-----A---- ]/]/Z:------------- pod/pod/RR--7---------- záminkou/záminka/NNFS7-----A---- křesťanské/křesťanský/AAFS2----1A---- lásky/láska/NNFS2-----A---- “/""/Z:------------- ,/,/Z:------------- nicméně/nicméně/J^------------- připomíná/připomínat/VB-S---3P-AAI-- :/:/Z:------------- Jako/jako/J,------------- křesťané/křesťan/NNMP1-----A---- řekněme/říci/Vi-P---1--A-P-- jednou/jednou/Cv------------- pro/pro/RR--4---------- vždy/vždy/Db------------- :/:/Z:------------- nemáme/mít/VB-P---1P-NAI-- strach/strach/NNIS4-----A---- z/z/RR--2---------- nikoho/nikdo/PWM-2---------- a/a/J^------------- k/k/RR--3---------- nikomu/nikdo/PWM-3----------";"nechováme/chovat/VB-P---1P-NAI-- nenávist/nenávist/NNFS4-----A----";"././Z:-------------"
"104";"Udělejte/udělat/Vi-P---2--A-P-- si/se/P7--3---------- každý/každý/PLIS4---------- den/den/NNIS4-----A---- nějakou/nějaký/PZFS4---------- ,/,/Z:------------- i/i/J^------------- malou/malý/AAFS4----1A---- radost/radost/NNFS4-----A---- ././Z0------------- */*/Z:------------- Chovejte/chovat/Vi-P---2--A-I-- se/se/P7--4---------- k/k/RR--3---------- ?/?/Z:------------- sobě/se/P6--3---------- ,/,/Z:------------- jak/jak/Db------------- byste/být/Vc-P---2----I-- se/se/P7--4----------";"chovali/chovat/VpMP----R-AAI-- k/k/RR--3---------- ?/?/Z:------------- dobrému/dobrý/AAMS3----1A---- příteli/přítel/NNMS3-----A---- ././Z0------------- */*/Z:------------- Odpouštějte/odpouštět/Vi-P---2--A-I-- si/se/P7--3---------- drobná/drobný/AANP4----1A---- pochybení/pochybení/NNNP4-----A---- a/a/J^------------- ?/?/Z:------------- selhání/selhání/NNNP4-----A---- ././Z0------------- */*/Z:------------- Nezapomínejte/zapomínat/Vi-P---2--N-I-- se/se/P7--4---------- pochválit/pochválit/Vf--------A-P-- za/za/RR--4---------- ?/?/Z:------------- vše/všechen/PLNS4---------1 ,/,/Z:------------- co/co/PQ--1---------- se/se/P7--4---------- vám/vy/PP-P3--2------- povede/vést/VB-S---3F-AAI-- ././Z0------------- */*/Z:------------- Netrapte/trápit/Vi-P---2--N-I-- se/se/P7--4---------- záležitostmi/záležitost/NNFP7-----A---- ,/,/Z:------------- které/který/P4FP4---------- nedokážete/dokázat/VB-P---2P-NAP-- změnit/změnit/Vf--------A-P-- ././Z0------------- */*/Z:------------- Nenoste/nosit/Vi-P---2--N-I-- v/v/RR--6---------- ?/?/Z:------------- sobě/se/P6--6---------- ukřivděnost/ukřivděnost/NNFS4-----A---- ,/,/Z:------------- zášť/zášť/NNFS4-----A---- ,/,/Z:------------- závist/závist/NNFS4-----A---- a/a/J^------------- ?/?/Z:------------- nenávist/nenávist/NNFS4-----A----";"././Z0------------- */*/Z:------------- Neděste/děsit/Vi-P---2--N-I-- se/se/P7--4---------- předem/předem/Db------------- věcí/věc/NNFP2-----A---- ,/,/Z:------------- které/který/P4FP1---------- možná/možná/TT------------- ani/ani/J^------------- nenastanou/nastat/VB-P---3P-NAP-- ././Z0------------- */*/Z:------------- Těšte/těšit/Vi-P---2--A-I-- se/se/P7--4---------- ,/,/Z:------------- co/co/PQ--1---------- všechno/všechen/PLNS1---------- pěkného/pěkný/AANS2----1A---- na/na/RR--6---------- ?/?/Z:------------- vás/vy/PP-P4--2------- v/v/RR--6---------- ?/?/Z:------------- životě/život/NNIS6-----A---- čeká/čekat/VB-S---3P-AAI-- ././Z:-------------"
"105";"K/k/RR--3---------- nikomu/nikdo/PWM-3----------";"nechováme/chovat/VB-P---1P-NAI-- nenávist/nenávist/NNFS4-----A----";",/,/Z:------------- ani/ani/J^------------- k/k/RR--3---------- Američanům/Američan/NNMP3-----A---- ,/,/Z:------------- ""/""/Z:------------- řekl/říci/VpMS----R-AAP-- Sarmat/Sarmat/NNMS1-----A---- ././Z:-------------"
"106";"Poznamenal/poznamenat/VpMS----R-AAP-- ,/,/Z:------------- že/že/J,------------- v/v/RR--6---------- Kongresu/kongres/NNIS6-----A---1 jsou/být/VB-P---3P-AAI-- muži/muž/NNMP1-----A---- ,/,/Z:------------- jejichž/jejichž/P1IP1-P3------- plány/plán/NNIP1-----A---- jsou/být/VB-P---3P-AAI-- neproveditelné/proveditelný/AAIP1----1N---- a/a/J^------------- kteří/který/P4MP1----------";"chovají/chovat/VB-P---3P-AAI-- nenávist/nenávist/NNFS4-----A----";"a/a/J^------------- pomstychtivost/pomstychtivost/NNFS4-----A---- ,/,/Z:------------- s/s/RR--7---------- nimiž/jenž/P9MP7---------- se/se/P7--4---------- on/on/PPMS1--3------- sám/sám/PLMS1---------- neztotožňuje/ztotožňovat/VB-S---3P-NAI-- a/a/J^------------- nechce/chtít/VB-S---3P-NAI-- se/se/P7--4---------- na/na/RR--6---------- nich/oni/P5IP6--3------- podílet/podílet/Vf--------A-I-- ././Z:-------------"
"107";"""/""/Z:------------- Mluvím/mluvit/VB-S---1P-AAI-- o/o/RR--6---------- tom/ten/PDNS6---------- ,/,/Z:------------- že/že/J,------------- Queensboroughská/Queensboroughská/X@------------- státní/státní/AAFS1----1A---- nemocnice/nemocnice/NNFS1-----A---- by/být/Vc----------I-- se/se/P7--4---------- měla/mít/VpFS----R-AAI-- přeměnit/přeměnit/Vf--------A-P-- na/na/RR--4---------- Středisko/středisko/NNNS4-----A---- ,/,/Z:------------- ve/v/RV--6---------- kterém/který/P4NS6---------- budou/být/VB-P---3F-AAI-- pacienti/pacient/NNMP1-----A---- systematicky/systematicky/Dg-------1A---- vedeni/vést/VsMP------API-- k/k/RR--3---------- tomu/ten/PDNS3---------- ,/,/Z:------------- aby/aby|být/J,-------------|Vc----------I-- se/s/RV--7---------- životem/život/NNIS7-----A---- hráli/hrát/VpMP----R-AAI-- stále/stále/Dg-------1A---- nové/nový/AAFP4----1A---- a/a/J^------------- nové/nový/AAFP4----1A---- hry/hra/NNFP4-----A---- ,/,/Z:------------- aby/aby|být/J,-------------|Vc----------I-- se/se/P7--4---------- snažili/snažit/VpMP----R-AAI-- realizovat/realizovat/Vf--------A-B-- všechny/všechen/PLFP4---------- svoje/svůj/P8FP4---------- fantazie/fantazie/NNFP4-----A---- ,/,/Z:------------- aby/aby|být/J,-------------|Vc----------I-- se/se/P7--4----------";"chovali/chovat/VpMP----R-AAI-- nečestně/čestně/Dg-------1N---- a/a/J^------------- měli/mít/VpMP----R-AAI-- z/z/RR--2---------- toho/ten/PDNS2---------- požitek/požitek/NNIS4-----A---- ,/,/Z:------------- aby/aby|být/J,-------------|Vc----------I-- lhali/lhát/VpMP----R-AAI-- ,/,/Z:------------- aby/aby|být/J,-------------|Vc----------I-- předstírali/předstírat/VpMP----R-AAI-- i/i/J^------------- upřímně/upřímně/Dg-------1A---- prožívali/prožívat/VpMP----R-AAI-- nenávist/nenávist/NNFS4-----A----";"a/a/J^------------- vztek/vztek/NNIS4-----A---- a/a/J^------------- lásku/láska/NNFS4-----A---- a/a/J^------------- soucit/soucit/NNIS4-----A---- ,/,/Z:------------- a/a/J^------------- to/to/TT------------- v/v/RR--6---------- závislosti/závislost/NNFS6-----A---- na/na/RR--6---------- nepředvídatelných/předvídatelný/AANP6----1N---- rozhodnutích/rozhodnutí/NNNP6-----A---- hracích/hrací/AAFP2----1A---- kostek/kostka/NNFP2-----A---- ././Z:-------------"
"108";"""/""/Z:------------- Vypadá/vypadat/VB-S---3P-AAI-- to/ten/PDNS1---------- ,/,/Z:------------- že/že/J,------------- se/se/P7--4---------- hodlá/hodlat/VB-S---3P-AAI--";"chovat/chovat/Vf--------A-I-- konsktruktivně/konsktruktivně/X@------------- a/a/J^------------- nebude/být/VB-S---3F-NAI-- rozdmýchávat/rozdmýchávat/Vf--------A-I-- zbytečnou/zbytečný/AAFS4----1A---- nenávist/nenávist/NNFS4-----A----";"mezi/mezi/RR--7---------- znesvářenými/znesvářený/AAFP7----1A---- stranami/strana/NNFP7-----A---- ,/,/Z:------------- ""/""/Z:------------- řekl/říci/VpMS----R-AAP-- po/po/RR--6---------- čtvrtečním/čtvrteční/AAIS6----1A---- pražském/pražský/AAIS6----1A---- semináři/seminář/NNIS6-----A---- o/o/RR--6---------- lesnictví/lesnictví/NNNS6-----A---- jeden/jeden/ClMS1---------- z/z/RR--2---------- podnikatelů/podnikatel/NNMP2-----A---- v/v/RR--6---------- branži/branže/NNFS6-----A---- ././Z:-------------"
"109";"Němci/Němec/NNMP1-----A---- od/od/RR--2---------- věků/věk/NNIP2-----A---- dávných/dávný/AAMP2----1A----";"chovají/chovat/VB-P---3P-AAI-- k/k/RR--3---------- nám/my/PP-P3--1------- Čechům/Čech/NNMP3-----A---- a/a/J^------------- celému/celý/AANS3----1A---- Slovanstvu/slovanstvo/NNNS3-----A---- nezkrotnou/nezkrotný/AAFS4----1A---- zášť/zášť/NNFS4-----A---- a/a/J^------------- nenávist/nenávist/NNFS4-----A----";",/,/Z:------------- která/který/P4FS1---------- v/v/RR--6---------- době/doba/NNFS6-----A---- naší/náš/PSFS2-P1------- vystupňovala/vystupňovat/VpFS----R-AAP-- do/do/RR--2---------- takové/takový/PDFS2---------- míry/míra/NNFS2-----A---- ,/,/Z:------------- že/že/J,------------- chtěli/chtít/VpMP----R-AAI-- nás/my/PP-P4--1------- vyhubit/vyhubit/Vf--------A-P-- násilím/násilí/NNNS7-----A---- ././Z:-------------"
"110";"Katrina/Katrina/NNFS1-----A---- k/k/RR--3---------- němu/on/P5MS3--3-------";"chovala/chovat/VpFS----R-AAI-- velkou/velký/AAFS4----1A---- nenávist/nenávist/NNFS4-----A----";"././Z:-------------"
"111";"""/""/Z:------------- Paličatý/paličatý/AAMS1----1A---- ,/,/Z:------------- divoký/divoký/AAMS1----1A---- a/a/J^------------- ukvapený/ukvapený/AAMS1----1A---- mladík/mladík/NNMS1-----A---- ,/,/Z:------------- pravděpodobně/pravděpodobně/Dg-------1A---- neoblomný/neoblomný/AAMS1----1A---- ,/,/Z:-------------";"chová/chovat/VB-S---3P-AAI-- v/v/RR--6---------- sobě/se/P6--6---------- nefalšovanou/falšovaný/AAFS4----1N---- a/a/J^------------- osobní/osobní/AAFS4----1A---- nenávist/nenávist/NNFS4-----A----";"vůči/vůči/RR--3---------- dotyčnému/dotyčný/AAMS3----1A---- ""/""/Z:------------- soudruhu/soudruh/NNMS3-----A---1 ""/""/Z:------------- Eduardu/Eduard/NNMS3-----A---1 Roschmannovi/Roschmann/NNMS3-----A---- ,/,/Z:------------- pro/pro/RR--4---------- kterou/který/P4FS4---------- lze/lze/Db------------- stěží/stěží/Db------------- najít/najít/Vf--------A-P-- vysvětlení/vysvětlení/NNNS4-----A---- ././Z:-------------"
"112";"Vůči/vůči/RR--3---------- vrahům/vrah/NNMP3-----A---- naší/náš/PSFS2-P1------- rodiny/rodina/NNFS2-----A---- jsem/být/VB-S---1P-AAI--";"nechovala/chovat/VpFS----R-NAI-- žádnou/žádný/PWFS4---------- nenávist/nenávist/NNFS4-----A----";";/;/Z:------------- věděla/vědět/VpFS----R-AAI-- jsem/být/VB-S---1P-AAI-- ,/,/Z:------------- že/že/J,------------- je/oni/PPMP4--3------- ovládl/ovládnout/VpMS----R-AAP-1 ďábel/ďábel/NNMS1-----A---- a/a/J^------------- že/že/J,------------- se/se/P7--4---------- budou/být/VB-P---3F-AAI-- muset/muset/Vf--------A-I-- v/v/RR--4---------- den/den/NNIS4-----A---- soudu/soud/NNIS2-----A---- smířit/smířit/Vf--------A-P-- s/s/RR--7---------- Pánem/pán/NNMS7-----A---- ././Z:-------------"
"113";"Bhuiyans/Bhuiyans/X@------------- prý/prý/TT------------- Stromanovi/Stroman/NNMS3-----A---- už/už/Db------------- dávno/dávno/Dg-------1A---- odpustil/odpustit/VpMS----R-AAP-- a/a/J^------------- nikdy/nikdy/Db------------- k/k/RR--3---------- němu/on/P5MS3--3-------";"nechoval/chovat/VpMS----R-NAI-- nenávist/nenávist/NNFS4-----A----";"././Z:-------------"
"114";"Též/též/Db-------------";"nechovali/chovat/VpMP----R-NAI-- nenávist/nenávist/NNFS4-----A----";"k/k/RR--3---------- sličným/sličný/AAFP3----1A---- příslušnicím/příslušnice/NNFP3-----A---- něžného/něžný/AANS2----1A---- pohlaví/pohlaví/NNNS2-----A---- ././Z:-------------"
"115";"O/O/BN------------- ././Z0------------- M/M/BN------------- ././Z0------------- se/se/P7--4----------";"choval/chovat/VpMS----R-AAI-- jako/jako/J,------------- mocný/mocný/AAMS1----1A---- stále/stále/Dg-------1A---- ,/,/Z:------------- a/a/J^------------- to/ten/PDNS1---------- jen/jen/Db------------- podněcovalo/podněcovat/VpNS----R-AAI-- nenávist/nenávist/NNFS4-----A----";"těch/ten/PDMP2---------- ,/,/Z:------------- kteří/který/P4MP1---------- ho/on/PHMS4--3------- ničili/ničit/VpMP----R-AAI-- ././Z:-------------"
"116";"Udělejte/udělat/Vi-P---2--A-P-- si/se/P7--3---------- každý/každý/PLIS4---------- den/den/NNIS4-----A---- nějakou/nějaký/PZFS4---------- ,/,/Z:------------- i/i/J^------------- malou/malý/AAFS4----1A---- radost/radost/NNFS4-----A---- ././Z0------------- */*/Z:-------------";"Chovejte/chovat/Vi-P---2--A-I-- se/se/P7--4---------- k/k/RR--3---------- ?/?/Z:------------- sobě/se/P6--3---------- ,/,/Z:------------- jak/jak/Db------------- byste/být/Vc-P---2----I-- se/se/P7--4---------- chovali/chovat/VpMP----R-AAI-- k/k/RR--3---------- ?/?/Z:------------- dobrému/dobrý/AAMS3----1A---- příteli/přítel/NNMS3-----A---- ././Z0------------- */*/Z:------------- Odpouštějte/odpouštět/Vi-P---2--A-I-- si/se/P7--3---------- drobná/drobný/AANP4----1A---- pochybení/pochybení/NNNP4-----A---- a/a/J^------------- ?/?/Z:------------- selhání/selhání/NNNP4-----A---- ././Z0------------- */*/Z:------------- Nezapomínejte/zapomínat/Vi-P---2--N-I-- se/se/P7--4---------- pochválit/pochválit/Vf--------A-P-- za/za/RR--4---------- ?/?/Z:------------- vše/všechen/PLNS4---------1 ,/,/Z:------------- co/co/PQ--1---------- se/se/P7--4---------- vám/vy/PP-P3--2------- povede/vést/VB-S---3F-AAI-- ././Z0------------- */*/Z:------------- Netrapte/trápit/Vi-P---2--N-I-- se/se/P7--4---------- záležitostmi/záležitost/NNFP7-----A---- ,/,/Z:------------- které/který/P4FP4---------- nedokážete/dokázat/VB-P---2P-NAP-- změnit/změnit/Vf--------A-P-- ././Z0------------- */*/Z:------------- Nenoste/nosit/Vi-P---2--N-I-- v/v/RR--6---------- ?/?/Z:------------- sobě/se/P6--6---------- ukřivděnost/ukřivděnost/NNFS4-----A---- ,/,/Z:------------- zášť/zášť/NNFS4-----A---- ,/,/Z:------------- závist/závist/NNFS4-----A---- a/a/J^------------- ?/?/Z:------------- nenávist/nenávist/NNFS4-----A----";"././Z0------------- */*/Z:------------- Neděste/děsit/Vi-P---2--N-I-- se/se/P7--4---------- předem/předem/Db------------- věcí/věc/NNFP2-----A---- ,/,/Z:------------- které/který/P4FP1---------- možná/možná/TT------------- ani/ani/J^------------- nenastanou/nastat/VB-P---3P-NAP-- ././Z0------------- */*/Z:------------- Těšte/těšit/Vi-P---2--A-I-- se/se/P7--4---------- ,/,/Z:------------- co/co/PQ--1---------- všechno/všechen/PLNS1---------- pěkného/pěkný/AANS2----1A---- na/na/RR--6---------- ?/?/Z:------------- vás/vy/PP-P4--2------- v/v/RR--6---------- ?/?/Z:------------- životě/život/NNIS6-----A---- čeká/čekat/VB-S---3P-AAI-- ././Z:-------------"
"117";"Na/na/RR--6---------- Facebooku/Facebook/NNIS6-----A---- si/se/P7--3---------- mohou/moci/VB-P---3P-AAI-1 lidé/člověk/NNMP1-----A---- vytvořit/vytvořit/Vf--------A-P-- vlastní/vlastní/AAFS4----1A---- verzi/verze/NNFS4-----A---- kampaně/kampaň/NNFS2-----A---- a/a/J^------------- dát/dát/Vf--------A-P-- vedle/vedle/RR--2---------- sebe/se/P6--2---------- fotky/fotka/NNFP4-----A---- své/svůj/P8FS2---------1 a/a/J^------------- toho/ten/PDMS2---------- ,/,/Z:------------- ke/k/RV--3---------- komu/kdo/PKM-3----------";"chovali/chovat/VpMP----R-AAI-- nenávist/nenávist/NNFS4-----A----";"././Z:-------------"
"118";"Podle/podle/RR--2---------- něj/on/P5MS2--3-------";"nechoval/chovat/VpMS----R-NAI-- k/k/RR--3---------- Židům/Žid/NNMP3-----A---- nenávist/nenávist/NNFS4-----A----";",/,/Z:------------- nýbrž/nýbrž/J^------------- jim/oni/PPMP3--3------- chtěl/chtít/VpMS----R-AAI-- pomoci/pomoci/Vf--------A-P-- ././Z:-------------"
