id;left;kwic;right;VNP?;doc.txtype_group
31;Francouzi/Francouz/NNMP1-----A----;chovají/chovat/VB-P---3P-AAI-- ke/k/RV--3---------- spisovatelům/spisovatel/NNMP3-----A---- nesmírnou/nesmírný/AAFS4----1A---- úctu/úcta/NNFS4-----A----;,/,/Z:------------- to/ten/PDNS4---------- přece/přece/TT------------- víš/vědět/VB-S---2P-AAI-- ././Z:-------------;1;FIC: beletrie
32;Liberečtí/liberecký/AAMP1----1A---- fanoušci/fanoušek/NNMP1-----A----;"chovají/chovat/VB-P---3P-AAI-- ke/k/RV--3---------- sparťanskému/sparťanský/AAMS3----1A---- obránci/obránce/NNMS3-----A---- Tomáši/Tomáš/NNMS3-----A---- Řepkovi/Řepka/NNMS3-----A---- »/""/Z:------------- nesmírnou/nesmírný/AAFS4----1A---- «/""/Z:------------- úctu/úcta/NNFS4-----A----";././Z:-------------;1;NMG: publicistika
33;Měl/mít/VpMS----R-AAI-- svého/svůj/P8MS4---------- pána/pán/NNMS4-----A---- strašně/strašně/Dg-------1A---- rád/rád/ACMS------A---- ,/,/Z:------------- stejně/stejně/Dg-------1A---- jako/jako/J,------------- i/i/J^------------- jeho/jeho/PSMP4-S3------- psy/pes/NNMP4-----A---- a/a/J^------------- kočky/kočka/NNFP4-----A---- ,/,/Z:------------- ke/k/RV--3---------- všem/všechen/PLFP3---------- ženám/žena/NNFP3-----A----;choval/chovat/VpMS----R-AAI-- obdiv/obdiv/NNIS4-----A---- a/a/J^------------- úctu/úcta/NNFS4-----A----;,/,/Z:------------- a/a/J^------------- když/když/J,------------- vypukla/vypuknout/VpFS----R-AAP-1 hádka/hádka/NNFS1-----A---- ,/,/Z:------------- bylo/být/VpNS----R-AAI-- mu/on/PHMS3--3------- z/z/RR--2---------- toho/ten/PDNS2---------- vždycky/vždy/Db------------- strašně/strašně/Dg-------1A---- ././Z:-------------;1;FIC: beletrie
34;A/a/J^------------- když/když/J,------------- k/k/RR--3---------- sobě/se/P6--3----------;chovají/chovat/VB-P---3P-AAI-- úctu/úcta/NNFS4-----A----;a/a/J^------------- jsou/být/VB-P---3P-AAI-- schopni/schopný/ACMP------A---- tolerantního/tolerantní/AANS2----1A---- chování/chování/NNNS2-----A---- ,/,/Z:------------- může/moci/VB-S---3P-AAI-- jim/oni/PPMP3--3------- partnerství/partnerství/NNNS1-----A---- vydržet/vydržet/Vf--------A-P-- až/až/TT------------- navěky/navěky/Db------------- ././Z:-------------;1;NMG: publicistika
35;K/k/RR--3---------- lidem/člověk/NNMP3-----A---- v/v/RR--6---------- regionálních/regionální/AAFP6----1A---- redakcích/redakce/NNFP6-----A----;chovám/chovat/VB-S---1P-AAI-- úctu/úcta/NNFS4-----A----;,/,/Z:------------- jsou/být/VB-P---3P-AAI-- v/v/RR--6---------- nezáviděníhodné/záviděníhodný/AAFS6----1N---- pozici/pozice/NNFS6-----A---- ././Z:-------------;1;NFC: oborová literatura
36;Zuzi/Zuzi/NNFS1-----A----;chovala/chovat/VpFS----R-AAI-- k/k/RR--3---------- panu/pán/NNMS3-----A---1 Wagnerovi/Wagner/NNMS3-----A---- vždycky/vždy/Db------------- takovou/takový/PDFS4---------- úctu/úcta/NNFS4-----A----;,/,/Z:------------- že/že/J,------------- s/s/RR--7---------- ním/on/P5MS7--3------- mluvila/mluvit/VpFS----R-AAI-- téměř/téměř/Db------------- šeptem/šeptem/Db------------- ././Z:-------------;1;FIC: beletrie
37;Až/až/TT------------- do/do/RR--2---------- konce/konec/NNIS2-----A---- života/život/NNIS2-----A---- k/k/RR--3---------- němu/on/P5IS3--3------- bude/být/VB-S---3F-AAI--;chovat/chovat/Vf--------A-I-- posvátnou/posvátný/AAFS4----1A---- úctu/úcta/NNFS4-----A----;././Z:-------------;1;FIC: beletrie
38;Právě/právě/Db------------- kvůli/kvůli/RR--3---------- nim/oni/P5MP3--3-------;chovám/chovat/VB-S---1P-AAI-- velkou/velký/AAFS4----1A---- úctu/úcta/NNFS4-----A----;i/i/J^------------- k/k/RR--3---------- autorům/autor/NNMP3-----A---- Xantypy/Xantypa/NNFS2-----A---- ././Z:-------------;1;NMG: publicistika
39;Byl/být/VpMS----R-AAI-- to/ten/PDNS1---------- prý/prý/TT------------- ten/ten/PDMS1---------- ,/,/Z:------------- co/co/J,------------- mu/on/PHMS3--3------- před/před/RR--7---------- pár/pár/Db------------- týdny/týden/NNIP7-----A---- Legionář/legionář/NNMS1-----A---- vyžahnul/vyžahnout/VpMS----R-AAP-- tu/ten/PDFS4---------- flašku/flaška/NNFS4-----A---- slivovice/slivovice/NNFS2-----A---- :/:/Z:------------- od/od/RR--2---------- té/ten/PDFS2---------- doby/doba/NNFS2-----A----;choval/chovat/VpMS----R-AAI-- k/k/RR--3---------- Legionáři/legionář/NNMS3-----A---- ,/,/Z:------------- byť/byť/J,------------- seroucímu/seroucí/AGMS3-----A---- v/v/RR--6---------- bolestech/bolest/NNFP6-----A---- ,/,/Z:------------- bezmála/bezmála/Db------------- posvátnou/posvátný/AAFS4----1A---- úctu/úcta/NNFS4-----A----;././Z:-------------;1;FIC: beletrie
40;Princ/Princ/NNMS1-----A---- Ruprecht/Ruprecht/NNMS1-----A---- okamžitě/okamžitě/Dg-------1A---- po/po/RR--6---------- korunovaci/korunovace/NNFS6-----A---- odjel/odjet/VpMS----R-AAP-- kvůli/kvůli/RR--3---------- královým/králův/AUFP3M--------- záležitostem/záležitost/NNFP3-----A---- do/do/RR--2---------- ciziny/cizina/NNFS2-----A---- ,/,/Z:------------- takže/takže/J,------------- nemohl/moci/VpMS----R-NAI-- svou/svůj/P8FS4---------1 matku/matka/NNFS4-----A---- uvítat/uvítat/Vf--------A-P-- ,/,/Z:------------- ale/ale/J^------------- král/král/NNMS1-----A---- se/se/P7--4---------- k/k/RR--3---------- ní/on/P5FS3--3-------;choval/chovat/VpMS----R-AAI-- laskavě/laskavě/Dg-------1A---- a/a/J^------------- starší/starý/AAMP1----2A---- dvořané/dvořan/NNMP1-----A---- jí/on/PPFS3--3------- prokazovali/prokazovat/VpMP----R-AAI-- úctu/úcta/NNFS4-----A----;././Z:-------------;0;FIC: beletrie
